test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,flag_all_zero_placeholder,flag_not_subject_vehicle,flag_dpd_all_zero,flag_crhdst_missing_or_zero,flag_vdi_unusable,flag_lencnt_missing,flag_damdst_missing,flag_lencnt_out_of_range,flag_damdst_out_of_range,flag_crhdst_lt_dpdmax,flag_pdof_family_mismatch,flag_side_imppnt_mismatch,flag_axbx_all_missing,flag_axbx_no_delta,flag_rear_low_confidence,flag_not_target_family,exclusion_reason
1197,8441,1419,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1193,8442,1412,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
1198,8443,1420,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,
1201,8444,1425,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,
1204,8445,1428,1,side_impactor,impactor_vehicle,X_Exclude,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,not_subject_vehicle
1204,8445,1429,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
1207,8447,1432,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
1199,8449,1421,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
1199,8449,1422,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1209,8450,1435,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,
1212,8451,1440,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
1212,8451,1441,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1213,8452,1442,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
1214,8453,1444,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1215,8454,1445,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1216,8456,1446,1,frontal_barrier,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
1222,8458,1454,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
1222,8458,1455,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1223,8460,1456,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
1223,8460,1457,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
1225,8461,1459,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1224,8462,1458,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,
1226,8463,1460,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1230,8465,1465,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
1230,8465,1466,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1232,8466,1468,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,
1233,8468,1469,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
1236,8469,1475,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1238,8471,1477,1,side,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,
1239,8472,1478,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,not_subject_vehicle
1244,8473,1485,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,not_subject_vehicle
1244,8473,1486,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
1190,8475,1408,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1190,8475,1409,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1165,8476,1377,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1165,8476,1378,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1170,8477,1383,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1170,8477,1384,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1184,8478,1399,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1184,8478,1400,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1240,8479,1480,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
1241,8480,1481,1,frontal_barrier,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
1248,8481,1491,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,
1245,8485,1487,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
1253,8488,1497,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1253,8488,1498,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1254,8489,1499,1,side,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,
1255,8490,1500,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,not_subject_vehicle
1255,8490,1501,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
1260,8491,1508,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
1260,8491,1509,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1259,8492,1507,1,side,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,
1256,8493,1502,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
1261,8494,1510,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,not_subject_vehicle
1261,8494,1511,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1267,8497,1519,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
1269,8498,1522,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,not_subject_vehicle
1269,8498,1523,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1271,8499,1526,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
957,8500,1147,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
958,8501,1148,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
960,8502,1151,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
961,8503,1152,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
962,8504,1153,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
963,8505,1154,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
944,8510,1128,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
944,8510,1129,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
950,8511,1138,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
950,8511,1139,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1277,8513,1532,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,not_subject_vehicle
1277,8513,1533,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1278,8514,1534,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
1278,8514,1535,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
813,8516,984,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
814,8517,985,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
829,8518,1002,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
830,8519,1003,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
1282,8522,1541,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
1282,8522,1542,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1283,8523,1543,1,side,subject_vehicle,B_ProfilePartial,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,
1279,8525,1536,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
293,8527,351,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1291,8528,1554,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1287,8532,1548,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1288,8533,1549,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
1289,8534,1551,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1293,8535,1556,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,not_subject_vehicle
1293,8535,1557,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1290,8536,1552,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
1290,8536,1553,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1303,8541,1567,1,static_airbag,subject_vehicle,A_ProfileValid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1297,8542,1561,1,static_airbag,subject_vehicle,A_ProfileValid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1309,8544,1573,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1310,8546,1574,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,not_subject_vehicle
1310,8546,1575,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
1157,8547,1366,1,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,all_zero_placeholder
1157,8547,1367,2,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,all_zero_placeholder
1161,8548,1372,1,rear,subject_vehicle,X_Exclude,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,rear_low_confidence
1171,8549,1385,1,rear,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
1171,8549,1386,2,rear,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
1185,8550,1401,1,rear,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
1210,8551,1436,1,rear,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
1218,8552,1448,1,rear,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
1221,8554,1452,1,rear,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
1234,8555,1471,1,rear,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
1319,8557,1584,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
1327,8558,1594,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1326,8559,1592,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,not_subject_vehicle
1326,8559,1593,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
1328,8560,1595,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
1320,8561,1586,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
21,8565,29,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
36,8567,50,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1330,8568,1598,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1331,8569,1599,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
1275,8570,1530,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1276,8571,1531,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1312,8579,1577,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1313,8580,1578,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1314,8581,1579,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1315,8582,1580,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1316,8583,1581,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1321,8584,1587,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1322,8585,1588,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1323,8586,1589,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
954,8597,1143,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
955,8598,1144,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
964,8599,1155,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
965,8600,1156,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
966,8601,1157,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
967,8602,1158,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1203,8603,1427,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1338,8606,1607,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1339,8607,1608,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1340,8608,1609,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1341,8609,1610,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1342,8610,1611,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1343,8611,1612,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1344,8615,1613,1,static_airbag,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,audit_only_family
1345,8616,1614,1,static_airbag,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,audit_only_family
1346,8617,1615,1,static_airbag,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,audit_only_family
1347,8618,1616,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
1348,8619,1617,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
542,8620,652,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
548,8621,658,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
551,8622,661,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
533,8623,642,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
485,8624,584,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
511,8625,617,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
513,8626,620,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
549,8627,659,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
546,8628,656,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
498,8629,601,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
500,8630,604,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
241,8631,287,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
523,8632,632,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
524,8633,633,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
526,8634,635,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
528,8635,637,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
543,8636,653,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
544,8637,654,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
531,8638,640,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
529,8639,638,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1360,8640,1629,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1363,8642,1632,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,not_subject_vehicle
1363,8642,1633,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
1357,8643,1626,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
1358,8644,1627,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
1370,8645,1640,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
1371,8646,1641,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
1372,8647,1642,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
1372,8647,1643,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1376,8648,1647,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1366,8649,1636,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
1367,8650,1637,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
1349,8652,1618,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1350,8653,1619,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1351,8654,1620,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1352,8655,1621,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1353,8656,1622,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1354,8657,1623,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
1389,8661,1660,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
1390,8662,1661,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,not_subject_vehicle
1407,8664,1679,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
1417,8666,1690,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,not_subject_vehicle
644,8667,772,1,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,all_zero_placeholder
595,8668,713,1,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,all_zero_placeholder
620,8669,743,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,rear_low_confidence
627,8670,750,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,rear_low_confidence
656,8671,786,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,rear_low_confidence
621,8672,744,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,rear_low_confidence
625,8673,748,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,rear_low_confidence
652,8674,782,1,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,all_zero_placeholder
628,8675,751,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,rear_low_confidence
561,8676,673,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,rear_low_confidence
596,8677,714,1,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,all_zero_placeholder
653,8678,783,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,rear_low_confidence
